id_twin,id_fam,sex,ethnicity,zygosity,mom_ed,s00s1,s01s1,s02s1,s03s1,s04s1,s05s1,s06s1,s07s1,s08s1,s09s1,s10s1,s11s1,s12s1,vc0001,vc0011,vc0021,vc0031,vc0041,vc0051,vc0061,vc0071,vc0081,vc0091,vc0101,vc0111,vc0121,vc0131,vc0141,vc0151,vc0161,vc0171,vc0181,vc0191,vc0201,vc0211,vc0221,vc0231,vc0241,vc0251,vc0261,vc0271,vc0281,vc0291,vc0301,vc0311,vc0321,vc0331,vc0341,vc0351,vc0361,vc0371,vc0381,vc0391,vc0401,vc0411,vc0421,vc0431,vc0441,vc0451,vc0461,vc0471,vc0481,vc0491,vc0501,vc0511,vc0521,vc0531,vc0541,vc0551,vc0561,vc0571,vc0581,vc0591,vc0601,vc0611,vc0621,vc0631,vc0641,vc0651,vc0661,vc0671,vc0681,vc0691,vc0701,vc0711,vc0721,vc0731,vc0741,vc0751,vc0761,vc0771,vc0781,vc0791,vc0801,vc0811,vc0821,vc0831,vc0841,vc0851,vc0861,vc0871,vc0881,vc0891,vc0901,vc0911,vc0921,vc0931,vc0941,vc0951,vc0961,vc0971,vc0981,vc0991,vc1001,age_months
6774712,677471,female,white,MZ,4,1,1,1,0,0,1,1,0,0,0,0,0,1,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
6778181,677818,male,white,MZ,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,36
6778182,677818,male,white,MZ,2,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,35
6779171,677917,female,white,MZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
6779172,677917,female,white,MZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
6780191,678019,male,white,DZ,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35
6780192,678019,male,white,DZ,2,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35
6781181,678118,female,white,DZ,7,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,36
6781182,678118,female,white,DZ,7,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,36
6781761,678176,male,white,DZ,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,37
6781762,678176,female,white,DZ,7,1,1,1,1,1,1,1,0,0,1,1,0,0,NA,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,35
6782171,678217,female,white,MZ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,1,NA,1,NA,NA,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,36
6782172,678217,female,white,MZ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,36
6782211,678221,male,white,DZ,3,1,1,1,1,1,1,1,1,0,1,0,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,36
6782212,678221,female,white,DZ,3,1,1,1,1,1,1,NA,1,0,1,0,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,36
6782811,678281,female,white,DZ,3,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,36
6782812,678281,female,white,DZ,3,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,36
6783111,678311,female,white,DZ,8,1,1,1,0,1,1,0,0,0,1,1,0,1,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,NA,36
6783112,678311,male,white,DZ,8,1,1,1,1,1,0,1,0,0,1,1,0,1,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,36
6783161,678316,female,white,DZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,35
6783162,678316,female,white,DZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,35
6784011,678401,male,white,DZ,6,1,0,1,1,1,0,0,0,0,1,0,0,0,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,35
6784012,678401,male,white,DZ,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,35
6784611,678461,male,white,MZ,3,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,35
6784612,678461,male,white,MZ,3,1,1,0,0,0,0,0,0,0,0,1,0,0,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,35
6785511,678551,female,white,DZ,1,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,36
6785512,678551,female,white,DZ,1,1,0,1,1,1,1,1,0,0,1,1,0,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,36
6787311,678731,male,white,DZ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
6787312,678731,male,white,DZ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
6788171,678817,female,white,MZ,5,1,1,1,1,1,1,1,0,0,1,1,0,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,36
6788172,678817,female,white,MZ,5,1,0,1,1,0,1,1,1,0,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,36
6789161,678916,male,white,MZ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
6789162,678916,male,white,MZ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
6790181,679018,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,NA,36
6790182,679018,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,36
6790911,679091,male,white,DZ,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
6790912,679091,male,white,DZ,7,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
6791171,679117,male,white,DZ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,36
6791172,679117,female,white,DZ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,36
6791211,679121,male,white,DZ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,36
6791212,679121,female,white,DZ,2,1,1,0,0,0,0,0,0,0,0,1,1,0,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,36
6791661,679166,male,white,DZ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,34
6791662,679166,female,white,DZ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,36
6792111,679211,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,35
6792112,679211,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,35
6792161,679216,female,white,DZ,3,1,1,1,1,1,0,1,0,1,1,1,0,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,NA,1,NA,36
6792162,679216,female,white,DZ,3,1,1,1,1,1,1,1,0,0,1,1,0,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,36
