"id","corpora","itemid","native","translation","ingroup"
"8462","17","4_13","мозаика/пазл","puzzle","302"
"8463","17","4_14","мяч","ball","302"
"8464","17","4_15","песенка","song","302"
"8465","17","4_16","пластилин","plasticine/dough","302"
"8466","17","4_17","ручка","pen","302"
"8467","17","4_18","совок","shovel/scoop","302"
"8468","17","4_19","сказка","story","302"
"8469","17","4_20","фломастер","felt pen","302"
"8470","17","4_21","формочка","mold","302"
"8471","17","4_22","фотографии","photo","302"
"8472","17","4_23","шарик","bead","302"
"8473","17","4_24","юла","spin top","302"
"8474","17","5_1","апельсин","orange","303"
"8475","17","5_2","арбуз","watermelon","303"
"8476","17","5_3","банан","banana","303"
"8477","17","5_4","блины","pancake","303"
"8478","17","5_5","булка","loaf (baguette)","303"
"8479","17","5_6","варенье","jam","303"
"8480","17","5_7","виноград","grapes","303"
"8481","17","5_8","витамины","vitamins","303"
"8482","17","5_9","вода","water","303"
"8483","17","5_10","груша","pear","303"
"8484","17","5_11","горох","peas","303"
"8485","17","5_12","грибы","mushrooms","303"
"8486","17","5_13","еда","food","303"
"8487","17","5_14","изюм","raisin","303"
"8488","17","5_15","йогурт","yogurt","303"
"8489","17","5_16","капуста","cabbage","303"
"8490","17","5_17","картошка","potato","303"
"8491","17","5_18","каша","porridge","303"
"8492","17","5_19","кефир","kefir","303"
"8493","17","5_20","киви","kiwi","303"
"8494","17","5_21","колбаса","sausage","303"
"8495","17","5_22","компот","compote","303"
"8496","17","5_23","конфета","sweet","303"
"8497","17","5_24","котлета","cutlet","303"
"8498","17","5_25","кофе","coffee","303"
"8499","17","5_26","кукуруза","corn","303"
"8500","17","5_27","курица","chicken","303"
"8501","17","5_28","лук","onion","303"
"8502","17","5_29","макароны","spaghetti/noodle (pasta)","303"
"8503","17","5_30","малина","raspberry","303"
"8504","17","5_31","мандарин","tangerine","303"
"8505","17","5_32","масло","butter","303"
"8506","17","5_33","мед","honey","303"
"8507","17","5_34","молоко","milk","303"
"8508","17","5_35","морковка","carrot","303"
"8509","17","5_36","мороженое","ice cream","303"
"8510","17","5_37","мясо","meat","303"
"8511","17","5_38","огурец","cucumber","303"
"8512","17","5_39","оладьи","thick pancake","303"
"8513","17","5_40","печенье","cookie","303"
"8514","17","5_41","пирог","pie","303"
"8515","17","5_42","помидор","tomato","303"
"8516","17","5_43","пряник","spice-cake","303"
"8517","17","5_44","рис","rice","303"
"8518","17","5_45","рыба","fish","303"
"8519","17","5_46","сахар","sugar","303"
"8520","17","5_47","свекла","beet","303"
"8521","17","5_48","слива","plum","303"
"8522","17","5_49","сметана","sour cream","303"
"8523","17","5_50","сок","juice","303"
"8524","17","5_51","соль","salt","303"
"8525","17","5_52","сосиска","sausage","303"
"8526","17","5_53","суп","soup","303"
"8527","17","5_54","сыр","cheese","303"
"8528","17","5_55","творог","cottage cheese","303"
"8529","17","5_56","торт","cake","303"
"8530","17","5_57","тыква","pumpkin","303"
"8531","17","5_58","фасоль","beans","303"
"8532","17","5_59","фрукт","fruit","303"
"8533","17","5_60","хлеб","bread","303"
"8534","17","5_61","чай","tea","303"
"8535","17","5_62","черника","blueberry","303"
"8536","17","6_63","чипсы","crisps","303"
"8537","17","5_64","чупа-чупс","chupa-chups (lollipop)","303"
"8538","17","5_65","шоколад","chocolate","303"
"8539","17","5_66","яблоко","apple","303"
"8540","17","5_67","ягода","berry","303"
"8541","17","5_68","яйцо","egg","303"
"8542","17","6_1","босоножки","open-toe sandals","304"
"8543","17","6_2","ботинки","boots","304"
"8544","17","6_3","брюки","pants","304"
"8545","17","6_4","бусы","beads","304"
"8546","17","6_5","валенки","felt boot","304"
"8547","17","6_6","варежки/рукавицы","mittens","304"
"8548","17","6_7","колготки","tights","304"
"8549","17","6_8","комбинезон","bib/snowsuit","304"
"8550","17","6_9","кофта","jacket","304"
"8551","17","6_10","кроссовки","sneakers","304"
"8552","17","6_11","куртка","coat","304"
"8553","17","6_12","майка","undershirt","304"
"8554","17","6_13","носки","socks","304"
"8555","17","6_14","обувь","footwear","304"
"8556","17","6_15","одежда","clothes","304"
"8557","17","6_16","пальто","coat","304"
"8558","17","6_17","перчатки","gloves","304"
"8559","17","6_18","пижама","pyjamas","304"
"8560","17","6_19","платье","dress","304"
"8561","17","6_20","пуговица","button","304"
"8562","17","6_21","рубашка","shirt","304"
"8563","17","6_22","сапоги","boots","304"
"8564","17","6_23","свитер","sweater","304"
"8565","17","6_24","тапки","slippers","304"
"8566","17","6_25","трусы","underpants","304"
"8567","17","6_26","туфли","shoes","304"
"8568","17","6_27","шапка","hat","304"
"8569","17","6_28","шарф","scarf","304"
"8570","17","6_29","шорты","shorts","304"
"8571","17","6_30","штаны","pants","304"
"8572","17","7_1","брови","brows","305"
"8573","17","7_2","волосы","hair","305"
"8574","17","7_3","глазки","eyes","305"
"8575","17","7_4","голова","head","305"
"8576","17","7_5","губы","lips","305"
"8577","17","7_6","живот","tummy","305"
"8578","17","7_7","зубы","teeth","305"
"8579","17","7_8","колено","knee","305"
"8580","17","7_9","ладонь","palm","305"
"8581","17","7_10","лицо","face","305"
"8582","17","7_11","лоб","forehead","305"
"8583","17","7_12","нога","leg/foot","305"
"8584","17","7_13","ногти","nails","305"
"8585","17","7_14","нос","nose","305"
"8586","17","7_15","палец","finger/toe","305"
"8587","17","7_16","плечи","shoulders","305"
"8588","17","7_17","пупок","belly button","305"
"8589","17","7_18","ресницы","eyelashes","305"
"8590","17","7_19","рот","mouth","305"
"8591","17","7_20","рука","arm/hand","305"
"8592","17","7_21","спина","back","305"
"8593","17","7_22","ушки","ears","305"
"8594","17","7_23","шея","neck","305"
"8595","17","7_24","щека","cheek","305"
"8596","17","7_25","язык","tongue","305"
"8597","17","8_1","банка","jar","306"
"8598","17","8_2","бумага","paper","306"
"8599","17","8_3","бутылочка","bottle","306"
"8600","17","8_4","веник","broom","306"
"8601","17","8_5","вилка","fork","306"
"8602","17","8_6","гвоздь","nail","306"
"8603","17","8_7","горшок","potty","306"
"8604","17","8_8","деньги","money","306"
"8605","17","8_9","картинка","picture","306"
"8606","17","8_10","кастрюля","saucepan","306"
"8607","17","8_11","ключи","keys","306"
"8608","17","8_12","коляска","pram","306"
"8609","17","8_13","компьютер","computer","306"
"8610","17","8_14","корзина","basket","306"
"8611","17","8_15","коробка","box","306"
"8612","17","8_16","кошелек","purse","306"
"8613","17","8_17","кружка","mug","306"
"8614","17","8_18","лампа","lamp","306"
"8615","17","8_19","лекарство","medicine","306"
"8616","17","8_20","ложка","spoon","306"
"8617","17","8_21","магнитофон","tape recorder","306"
"8618","17","8_22","молоток","hammer","306"
"8619","17","8_23","монетка","coin","306"
"8620","17","8_24","мусор","garbage/trash","306"
"8621","17","8_25","мыло","soap","306"
"8622","17","8_26","нож","knife","306"
"8623","17","8_27","ножницы","scissors","306"
"8624","17","8_28","одеяло","blanket, quilt","306"
"8625","17","8_29","платок","handkerchief","306"
"8626","17","8_30","плита","stove","306"
"8627","17","8_31","подушка","pillow","306"
"8628","17","8_32","полотенце","towel","306"
"8629","17","8_33","посуда","crockery","306"
"8630","17","8_34","пылесос","vacuum","306"
"8631","17","8_35","радио","radio","306"
"8632","17","8_36","расческа","comb","306"
"8633","17","8_37","свет","light","306"
"8634","17","8_38","совок (для мусора)","dustpan","306"
"8635","17","8_39","соска","pacifier, dummy","306"
"8636","17","8_40","стакан","glass","306"
"8637","17","8_41","стиральная машина","washing mashine","306"
"8638","17","8_42","сумка","bag","306"
"8639","17","8_43","таблетка","tablet/pill","306"
"8640","17","8_44","таз","bowl","306"
"8641","17","8_45","тарелка","plate","306"
"8642","17","8_46","телевизор","TV","306"
"8643","17","8_47","телефон","telephone","306"
"8644","17","8_48","тряпка","cloth","306"
"8645","17","8_49","утюг","iron","306"
"8646","17","8_50","фотоаппарат","camera","306"
"8647","17","8_51","холодильник","refrigerator","306"
"8648","17","8_52","чайник","teapot/kettle","306"
"8649","17","8_53","часы","watch/clock","306"
"8650","17","8_54","чашка","cup","306"
"8651","17","8_55","шампунь","shampoo","306"
"8652","17","8_56","швабра","mop","306"
"8653","17","9_1","балкон","balcony","307"
"8654","17","9_2","ванна","bathtub","307"
"8655","17","9_3","дверь","door","307"
"8656","17","9_4","диван","sofa","307"
"8657","17","9_5","душ","shower","307"
"8658","17","9_6","зеркало","mirror","307"
"8659","17","9_7","ковер","carpet","307"
"8660","17","9_8","комната","room","307"
"8661","17","9_9","коридор","corridor","307"
"8662","17","9_10","кран","fauset/tap","307"
"8663","17","9_11","кресло","arm-chair","307"
"8664","17","9_12","кровать","bed","307"
"8665","17","9_13","кухня","kitchen","307"
"8666","17","9_14","лестница","stairs","307"
"8667","17","9_15","лифт","elevator","307"
"8668","17","9_16","манеж","playpen","307"
"8669","17","9_17","мебель","furniture","307"
"8670","17","9_18","окно","window","307"
"8671","17","9_19","печка","stone oven/fireplace","307"
"8672","17","9_20","пол","floor","307"
"8673","17","9_21","стол","table","307"
"8674","17","9_22","стул","chair","307"
"8675","17","9_23","ступеньки","stairs","307"
"8676","17","9_24","туалет","bathroom","307"
"8677","17","9_25","шкаф","wardrobe/ closet","307"
"8678","17","10_1","береза","birch","308"
"8679","17","10_2","ветер","wind","308"
"8680","17","10_3","грязь","mud/dirt","308"
"8681","17","10_4","дерево","tree","308"
"8682","17","10_5","дождь","rain","308"
"8683","17","10_6","дорога","road","308"
"8684","17","10_7","дрова","firewood","308"
"8685","17","10_8","елка","fir","308"
"8686","17","10_9","звезда","star","308"
"8687","17","10_10","камень","stone","308"
"8688","17","10_11","колодец","well","308"
"8689","17","10_12","куст","bush","308"
"8690","17","10_13","лед","ice","308"
"8691","17","10_14","лужа","pool","308"
"8692","17","10_15","луна","moon","308"
"8693","17","10_16","мороз","frost","308"
"8694","17","10_17","небо","sky","308"
"8695","17","10_18","палка","stick","308"
"8696","17","10_19","парник","greenhouse","308"
"8697","17","10_20","песок","sand ","308"
"8698","17","10_21","скамейка","bench","308"
"8699","17","10_22","снег","snow","308"
"8700","17","10_23","снеговик","snowman","308"
"8701","17","10_24","солнце","sun","308"
"8702","17","10_25","сосна","pine","308"
"8703","17","10_26","сосулька","icicle","308"
"8704","17","10_27","трава","grass","308"
"8705","17","10_28","цветы","flowers","308"
"8706","17","10_29","облако","cloud","308"
"8707","17","11_1","баня","banya","309"
"8708","17","11_2","бассейн","pool","309"
"8709","17","11_3","гараж","garage","309"
"8710","17","11_4","горка","slide","309"
"8711","17","11_5","город","city","309"
"8712","17","11_6","гости","on a visit","309"
"8713","17","11_7","группа","playgroup","309"
"8714","17","11_8","дача","country house","309"
"8715","17","11_9","двор","yard","309"
"8716","17","11_10","детский    сад","kindergarten","309"
"8717","17","11_11","дом","house","309"
"8718","17","11_12","зоопарк","zoo","309"
"8719","17","11_13","качели","swing","309"
"8720","17","11_14","лес","woods","309"
"8721","17","11_15","магазин","shop","309"
"8722","17","11_16","озеро","lake","309"
"8723","17","11_17","парк","park","309"
"8724","17","11_18","песочница","sandbox","309"
"8725","17","11_19","площадка (детская)","playground","309"
"8726","17","11_20","работа","job","309"
"8727","17","11_21","река","river","309"
"8728","17","11_22","сад, садик","garden","309"
"8729","17","11_23","улица","street","309"
"8730","17","11_24","церковь","church","309"
"8731","17","12_1","мама","mommy","310"
"8732","17","12_2","папа","daddy","310"
"8733","17","12_3","бабушка","grandma","310"
"8734","17","12_4","дедушка","grandpa","310"
"8735","17","12_5","брат","brother","310"
"8736","17","12_6","сестра","sister","310"
"8737","17","12_7","дочка","daughter","310"
"8738","17","12_8","сын","son","310"
"8739","17","12_9","воспитательница","teacher","310"
"8740","17","12_10","няня","nurse/babysitter","310"
"8741","17","12_11","девочка","girl","310"
"8742","17","12_12","мальчик","boy","310"
"8743","17","12_13","малыш","baby","310"
"8744","17","12_14","ребенок","child","310"
"8745","17","12_15","дети","children","310"
"8746","17","12_16","гость","visitor","310"
"8747","17","12_17","друг","friend","310"
"8748","17","12_18","подруга","(female) friend","310"
"8749","17","12_19","дядя","uncle","310"
"8750","17","12_20","тетя","aunt","310"
"8751","17","12_21","доктор/врач","doctor","310"
"8752","17","12_22","клоун","clown","310"
"8753","17","12_23","имя ребенка","child´s own name","310"
"8754","17","12_24","имя мамы","mother´s name","310"
"8755","17","12_25","имя папы","father´s name","310"
"8756","17","12_26","имя брата","brother´s name","310"
"8757","17","12_27","имя сестры","sister´s name","310"
"8758","17","12_28","имя воспита-тельницы/няни","nurse`s/ babysitter`s/teacher`s name","310"
