Participant ID:,Sex:,Infant Birthdate:,Test Date:,Age (Months),Primary Caregiver:,Prim. Caregiver Education:,Secondary Caregiver: ,Sec. Caregiver Education: ,Income:,mom_ed,choo choo,meow,ouch,uh oh,bird,dog,duck,kitty,lion,mouse,car,stroller,ball,book,doll,bread,candy,cereal,cookie,juice,toast,hat,pants,shoe,sock,eye,head,leg,nose,tooth,chair,couch,kitchen,table,television,blanket,bottle,cup,dish,lamp,radio,spoon,flower,home,moon,outside,plant,rain,rock,water,babysitter,girl,grandma,mommy,bath,don't ,hi,night night,patty cake,please,wait,break,feed,finish,help,jump,kick,kiss,push,sing,smile,night,today,all gone,big,broken,dark,fast,hurt,pretty,soft,I,me,how,who,away,out,other,some,Total,Notes:
AS-213,M,2010-09-03,2012-04-17,19.46,Mother,Graduate Degree,Father,College Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,86,
AS-214,M,2010-05-08,2012-04-18,23.38,Mother,College Degree,Father,Graduate Degree,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,1,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,0,84,
AS-215,F,2010-09-03,2012-04-23,19.66,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,0,2,2,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,80,
AS-216,F,2010-04-07,2012-05-04,24.92,Mother,College Degree,Father,Art School ,"$61,000-$80,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,85,
AS-217,F,2010-11-28,2012-05-04,17.19,Mother,College Degree,Father,Graduate Degree,"$61,000-$80,000",College Degree,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,0,2,1,1,2,2,2,2,2,2,2,2,2,1,2,0,0,2,0,2,2,2,1,1,0,2,2,2,2,2,2,2,2,2,0,0,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,0,2,1,2,1,2,1,0,1,0,2,1,1,1,1,1,0,78,
AS-218,M,2010-05-17,2012-05-04,23.61,Mother,College Degree,Grandparent,High School Diploma,"$61,000-$80,000",College Degree,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,0,0,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,86,
AS-219,F,2010-09-26,2012-10-11,24.53,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,88,
AS-220,M,2010-10-01,2012-10-12,24.39,Father,College Degree,Mother,College Degree,"$81,000-$100,000",College Degree,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,0,1,2,2,2,2,2,2,1,2,1,2,1,0,2,2,1,2,1,1,1,2,0,2,2,0,1,1,1,2,2,2,2,0,1,1,2,1,1,84,
AS-221,F,2010-09-20,2012-10-12,24.76,Daycare,N/A,Mother,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,0,0,2,2,0,2,83,
AS-222,M,2010-11-09,2012-10-15,23.21,Mother,High School Diploma ,Father,College Degree,"$41,000-$60,000",High School Diploma,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-223,M,2010-10-03,2012-10-17,24.49,Mother,Some College,Father,Some College,"$61,000-$80,000",Some College,1,1,2,2,1,2,1,1,0,0,2,0,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
AS-224,F,2010-11-09,2012-10-18,23.31,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,89,
AS-225,M,2010-09-14,2012-10-18,25.15,Mother,Graduate Degree,Father,Graduate Degree,"$81,000-$100,000",Graduate Degree,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,0,0,1,2,0,2,1,2,1,1,1,1,1,1,2,1,1,2,0,1,1,1,1,1,0,1,1,2,1,1,1,0,0,1,0,1,2,2,1,2,2,1,0,1,1,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,0,0,1,1,0,2,2,2,1,1,1,1,1,74,
AS-226,F,2010-10-01,2012-10-19,24.62,Mother,High School Diploma,Father,Some High School ,"Less than $25,000",High School Diploma,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,2,1,2,1,0,1,1,2,2,1,0,2,2,0,1,2,2,2,1,2,1,1,0,1,1,1,0,1,2,2,2,1,2,0,1,0,1,1,1,1,0,1,0,2,1,2,1,1,1,1,0,1,75,
AS-227,M,2010-10-02,2012-10-24,24.76,Mother,College Degree,Father,College Degree,"$61,000-$80,000",College Degree,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,89,
AS-228,M,2010-11-09,2012-10-29,23.67,Mother,College Degree,Grandparent,Graduate Degree ,"$61,000-$80,000",College Degree,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,88,
AS-229,M,2010-10-23,2012-10-31,24.3,N/A,N/A,N/A,N/A,N/A,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-230,M,2010-10-13,2012-11-02,24.69,Mother,Graduate Degree,   Nanny,College Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,0,2,2,2,1,1,1,2,2,2,85,
AS-231,F,2010-11-14,2012-11-05,23.74,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,0,1,1,2,2,2,2,2,2,1,2,0,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,84,
AS-232,F,2010-11-21,2012-11-08,23.61,Mother,Graduate Degree ,Father,Graduate Degree,"$81,000-$100,000",Graduate Degree,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,88,
AS-233,M,2010-11-18,2012-11-09,23.74,Father,High School Diploma,Mother,High School Diploma,N/A,High School Diploma,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-234,M,2010-11-08,2012-11-14,24.23,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,86,
AS-235,M,2010-12-04,2012-11-14,23.38,Mother,Trade School,N/A,N/A,"Less than $25,000",Some College,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,0,2,2,2,2,1,2,2,0,2,2,1,0,2,2,2,0,2,1,1,1,2,1,2,2,2,1,0,1,0,1,0,0,2,2,1,2,1,1,80,
AS-236,M,2010-12-13,2012-11-19,23.24,Mother,Graduate Degree,Father,Graduate Degree,"$101,000-$120,000",Graduate Degree,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,0,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,0,2,1,2,1,1,2,1,1,2,86,
AS-237,F,2010-12-12,2012-12-05,23.8,Mother,Graduate Degree,Father,Graduate Degree,"$81,000-$100,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,86,
AS-238,M,2010-11-01,2012-12-07,25.22,Father,High School Diploma,Mother,Graduate Degree,"$41,000-$60,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,1,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,81,
AS-239,M,2011-01-03,2012-12-12,23.31,Mother,Some College,Daycare,N/A,"$81,000-$100,000",Some College,2,1,2,2,2,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,2,2,1,2,2,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,
AS-240,M,2011-01-18,2013-02-21,25.15,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,88,
AS-241,F,2011-01-30,2013-02-28,24.99,Father,College Degree,Mother,College Degree,"$81,000-$100,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,0,1,1,0,2,1,2,2,2,2,2,0,0,2,0,2,2,0,0,0,2,2,2,2,1,0,0,2,2,1,0,75,
AS-242,F,2011-01-30,2013-03-02,25.05,Mother,College Degree,Father,College Degree,"$81,000-$100,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-243,F,2011-03-23,2013-03-06,23.47,Mother,Graduate Degree,Father,College Degree,"$101,000-$120,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,0,2,0,0,2,2,2,1,1,1,2,1,0,2,2,1,2,2,1,2,82,
AS-244,F,2011-03-14,2013-03-10,23.9,Mother,Graduate Degree,Father,College Degree,"$121,000-$150,000",Graduate Degree,0,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,1,1,1,2,2,2,1,1,0,2,2,2,2,2,2,2,1,2,0,0,0,2,2,1,2,2,1,2,2,2,2,0,2,2,1,2,2,1,1,1,0,2,2,2,2,1,2,2,0,1,2,0,0,2,2,0,1,72,
AS-245,F,2011-02-19,2013-03-14,24.79,Mother,College Degree,Father,High School Diploma,"$41,000-$60,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,1,2,0,2,1,2,0,2,83,
AS-246,F,2011-04-02,2013-03-21,23.64,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-247,M,2011-03-03,2013-03-22,24.66,Mother,College Degree ,Father,High School Diploma,"$25,000-$40,000",College Degree,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,0,1,1,1,1,1,2,2,0,1,82,
AS-248,M,2011-03-23,2013-04-05,24.46,Mother,College  Degree ,Father,Graduate Degree ,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,0,0,1,1,2,2,2,1,0,1,0,0,0,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,0,0,2,1,1,2,2,0,0,2,2,1,0,2,2,1,1,2,2,0,2,1,2,1,0,1,1,1,1,1,1,0,0,1,1,0,2,2,0,0,0,0,1,1,0,1,0,2,0,0,65,
AS-249,F,2011-03-01,2013-04-07,25.25,Mother,College Degree ,Father,Graduate Degree ,"Above $150,000",College Degree,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,0,2,2,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,0,2,0,1,85,
AS-250,M,2011-05-10,2013-04-11,23.08,Mother,Graduate Degree ,Daycare ,College Degree ,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,0,0,2,2,2,1,2,2,0,2,2,0,2,1,2,2,2,1,2,2,1,1,0,1,2,1,2,2,1,0,1,0,2,0,0,1,2,0,1,75,
AS-251,F,2011-03-13,2013-04-14,25.08,Mother,Graduate Degree ,Father,College Degree ,"Above $150,00 ",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-252,M,2011-04-18,2013-04-15,23.93,Mother,High School Diploma ,Father,High School Diploma ,"$41,000-$60,000",High School Diploma,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,2,0,2,2,2,0,2,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,63,
AS-253,M,2011-05-15,2013-04-21,23.24,"Mother, Father","High School Diploma, Graduate Degree ",Daycare ,High School Diploma ,"$121,000-$150,000",High School Diploma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AS-254,F,2011-05-18,2013-04-24,23.24,Mother,College Degree ,Grandmother/Father,Graduate Degree ,"Above $150,000",College Degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AS-255,M,2011-04-08,2013-04-24,24.56,Mother,College Degree ,Mother,College Degree ,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,0,0,2,2,0,2,1,2,2,2,2,2,2,2,2,1,1,2,0,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,1,0,2,1,2,2,2,1,2,2,2,2,0,0,2,0,2,2,2,0,2,2,0,2,1,2,0,0,2,2,0,2,73,
AS-256,F,2011-03-25,2013-04-28,25.15,Mother,Graduate Degree ,Father,Graduate Degree ,"$81,000-$100,00",Graduate Degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AS-257,M,2011-05-03,2013-04-28,23.87,Mother,High School Diploma ,Father,High School Diploma,"Above $150,000",High School Diploma,2,2,2,2,2,2,2,2,0,0,2,1,2,2,1,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,85,
AS-258,M,2011-05-13,2013-05-02,23.67,Mother,Graduate Degree ,Father,College Degree ,"$61,000-$80,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,2,0,1,0,1,1,0,2,2,2,2,0,80,
AS-259,M,2011-05-21,2013-05-03,23.44,Mother,Graduate Degree ,Father,Graduate Degree ,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,0,1,0,0,0,2,1,2,1,2,1,1,2,2,2,1,2,2,0,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,0,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,0,0,2,2,1,0,78,
AS-260,M,2011-05-07,2013-05-06,24,Mother,Graduate Degree ,Daycare ,"High School Diploma, College Degree ","$81,000-$100,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,89,
AS-261,M,2011-06-03,2013-05-08,23.18,Mother,"High School Diploma, College Degree ",Father,"High School Diploma, College Degree ","Above $150,000",High School Diploma,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,88,
AS-262,F,2011-05-16,2013-05-10,23.84,Mother,Graduate Degree ,Father,College Degree ,"$25,000-$40,000",Graduate Degree,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,2,84,
AS-263,M,2011-04-08,2013-05-10,25.08,Mother,College Degree ,Mother,College Degree ,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,0,0,2,2,0,2,1,2,2,2,2,2,2,2,2,1,1,2,0,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,0,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,1,2,0,0,2,2,0,2,76,
AS-264,F,2011-05-20,2013-05-12,23.77,Daycare ,High School Diploma ,Mother,Graduate Degree ,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,84,
AS-265,F,2012-03-26,2014-04-01,24.2,Mother,Other: Some College,Father,College Degree ,"$41,000-$60,000",Some College,1,1,1,2,1,1,1,1,0,0,1,0,1,2,2,2,0,0,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,2,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,49,
AS-266,M,2012-09-30,2014-04-22,18.71,Mother,Some High School,Father,High School Diploma ,"$41,000-$60,000",Some High School,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,0,1,2,1,0,0,0,2,1,2,0,2,1,1,1,2,0,1,2,2,2,1,2,2,2,2,1,0,0,1,1,0,0,1,1,2,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,2,1,0,0,75,
AS-267,F,2012-09-24,2014-04-23,18.94,Mother,Some College,Grandparent,Some College,"$61,000-$80,000",Some College,0,0,2,2,1,2,1,2,1,0,1,1,1,1,1,2,2,1,2,0,0,0,0,2,1,1,2,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,2,2,2,2,2,2,2,1,0,0,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,0,1,1,0,67,
