Subject,Lang,Lang2,Com30AL,Pro30AL,Com30Eng,Pro30Eng,ComLongerAL,ProLongerAL,ComLongerEng,ProLongerEng,AgeAtEngCDI,gender,mumlang,dadlang,EngExp,lang_exp1,lang_exp2,MumEd,DadEd,NumberSibs,AL30_aeroplane,AL30_ball,AL30_bed,AL30_big,AL30_book,AL30_car,AL30_chair,AL30_cold,AL30_cup,AL30_dirty,AL30_door,AL30_elephant,AL30_fall,AL30_fish,AL30_flower,AL30_hot,AL30_lion,AL30_milk,AL30_mummy,AL30_nose,AL30_play,AL30_scissors,AL30_shoes,AL30_sky,AL30_soap,AL30_sock,AL30_table,AL30_tree,AL30_what,AL30_where,Eng30_aeroplane,Eng30_ball,Eng30_bed,Eng30_big,Eng30_book,Eng30_car,Eng30_chair,Eng30_cold,Eng30_cup,Eng30_dirty,Eng30_door,Eng30_elephant,Eng30_fall,Eng30_fish,Eng30_flower,Eng30_hot,Eng30_lion,Eng30_milk,Eng30_mummy,Eng30_nose,Eng30_play,Eng30_scissors,Eng30_shoes,Eng30_sky,Eng30_soap,Eng30_sock,Eng30_table,Eng30_tree,Eng30_what,Eng30_where,Eng_aeroplane,Eng_all,Eng_arm,Eng_aunt,Eng_back,Eng_ball,Eng_balloon,Eng_bed,Eng_bib,Eng_big,Eng_block,Eng_book,Eng_bowl,Eng_broom,Eng_brush,Eng_butter,Eng_cake,Eng_call,Eng_car,Eng_carry,Eng_catch,Eng_cereal,Eng_chair,Eng_clean,Eng_cocksound,Eng_cold,Eng_cup,Eng_dinner,Eng_dirty,Eng_donkey,Eng_door,Eng_drop,Eng_elephant,Eng_fall,Eng_fast,Eng_finish,Eng_fish,Eng_flower,Eng_glass,Eng_go,Eng_goodbye,Eng_goose,Eng_happy,Eng_her,Eng_hot,Eng_I,Eng_in,Eng_jacket,Eng_key,Eng_kitten,Eng_lamp,Eng_light,Eng_lion,Eng_meat,Eng_milk,Eng_money,Eng_mouth,Eng_mummy,Eng_nap,Eng_nose,Eng_not,Eng_now,Eng_old,Eng_other,Eng_outside,Eng_peekaboo,Eng_pen,Eng_penguin,Eng_pig,Eng_play,Eng_scissors,Eng_shoes,Eng_sky,Eng_soap,Eng_sock,Eng_soft,Eng_some,Eng_spectacles,Eng_splash,Eng_squirrel,Eng_swim,Eng_swing,Eng_table,Eng_tea,Eng_there,Eng_tickle,Eng_today,Eng_toe,Eng_tomorrow,Eng_tree,Eng_walk,Eng_wall,Eng_wantto,Eng_watch,Eng_wet,Eng_what,Eng_where,Eng_why,Eng_yes,Eng_zip,AL_CDI_Length
1089,German,German,22,16,29,26,219,126,80,61,23.6,2,1,2,57.27,English;57.27;,German;42.73;,7,6,0,2,2,2,1,2,2,1,0,2,0,1,2,0,2,2,2,2,2,2,0,2,1,2,0,0,1,0,2,1,0,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,0,2,0,0,2,0,2,1,2,2,2,0,0,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,0,2,2,1,2,2,2,0,2,2,0,1,0,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0,0,2,2,0,2,2,2,2,2,2,1,0,2,0,2,2,2,2,2,2,2,2,1,0,0,0,2,1,1,1,2,2,2,2,0,2,0,600
1115,German,German,22,12,21,16,239,104,50,29,23.6,1,1,2,60.83,English;60.83;,German;39.17;,4,3,3,2,2,2,0,1,1,1,2,1,0,1,2,0,2,1,2,1,2,2,2,1,0,2,0,1,2,1,0,0,0,2,1,2,0,2,2,2,2,1,0,2,2,0,2,2,2,1,2,2,1,2,0,2,0,0,2,1,0,0,0,2,0,2,0,0,1,1,2,0,0,0,2,0,0,0,1,0,0,2,1,2,0,2,0,0,2,1,1,0,0,2,0,2,0,1,2,2,2,1,2,2,0,2,0,2,0,1,1,2,0,0,0,1,1,2,2,1,2,0,1,0,0,0,0,1,2,0,0,2,2,0,2,0,0,2,0,0,1,0,0,0,2,1,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,600
1125,German,German,29,28,17,6,470,399,49,13,23.9,1,1,2,14.55,English;14.55;,German;85.45;,7,7,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,2,1,0,0,0,0,1,2,0,2,1,1,1,2,1,1,1,0,2,0,0,2,0,0,0,0,1,1,2,0,1,1,1,1,0,0,0,2,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,2,1,1,1,2,1,1,0,1,0,1,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,1,1,1,2,2,1,0,2,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,600
1161,German,German,28,9,12,1,305,63,22,5,23.8,1,1,1,25,English;25.00;,German;75.00;,7,7,1,1,2,1,1,2,1,1,1,1,1,1,2,0,1,1,2,2,2,2,2,1,1,1,0,1,1,1,2,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,600
1162,German,German,27,6,12,2,310,62,25,6,23.8,2,1,1,25,English;25.00;,German;75.00;,7,7,1,1,2,1,1,2,1,1,1,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,0,1,1,1,2,1,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,600
1185,German,German,28,26,25,21,375,308,75,58,23.8,1,1,2,46.7,English;46.70;,German;53.30;,3,6,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,1,0,2,2,1,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,1,1,0,0,0,2,0,0,2,2,2,0,1,1,2,1,0,1,0,2,2,2,0,2,0,2,2,0,2,1,2,2,1,2,1,2,0,0,2,2,2,1,2,2,0,2,0,2,0,2,2,2,1,0,2,2,0,2,0,2,2,2,2,0,1,0,2,2,2,2,1,2,2,0,2,0,2,2,2,2,1,0,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,0,0,2,1,600
1241,German,German,22,15,29,26,246,100,89,63,24.5,1,1,2,71.94,English;71.94;,German;28.06;,7,6,0,2,2,2,0,1,2,1,2,0,0,1,2,0,2,1,2,2,2,2,2,0,0,2,0,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,0,2,2,0,2,2,1,2,2,2,0,2,1,1,2,2,2,1,2,2,0,2,1,2,1,1,2,2,1,1,2,2,0,2,0,2,2,1,2,2,0,0,1,2,2,2,1,2,1,1,2,2,0,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,0,600
1245,German,German,27,17,27,21,300,157,74,53,23.7,2,1,2,65.13,English;65.13;,German;34.87;,7,4,1,2,2,2,0,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,0,0,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,2,2,2,1,0,0,2,0,2,0,0,2,2,2,2,2,0,2,2,1,2,2,2,0,2,1,0,2,1,1,1,2,1,1,1,0,2,1,2,1,0,2,2,1,1,2,2,0,0,0,2,0,2,2,2,0,1,1,2,0,2,2,2,2,1,2,2,0,0,2,1,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,1,2,2,0,2,0,1,0,1,2,0,2,2,2,0,0,0,2,2,600
1252,German,German,24,10,22,12,194,56,57,23,23.9,2,1,2,59.28,English;59.28;,German;40.72;,7,7,0,2,2,2,1,2,2,1,1,0,1,1,0,0,1,1,2,1,2,2,2,1,0,2,0,0,1,1,1,1,1,0,2,2,1,2,2,1,2,1,1,0,0,0,1,0,2,1,2,2,2,1,0,2,0,0,2,1,2,1,1,0,2,1,0,1,2,1,2,1,1,0,2,0,0,0,1,2,1,2,0,0,1,1,0,1,2,1,1,1,2,0,0,0,0,0,1,1,0,1,1,2,0,2,0,2,0,0,2,1,0,0,2,1,0,2,0,2,2,1,2,0,0,0,0,1,2,1,0,2,1,0,2,0,0,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,2,1,0,0,0,1,1,1,0,2,1,600
1254,German,German,13,6,15,4,95,23,28,9,23.5,1,1,2,49.4,English;49.40;,German;50.60;,7,3,3,0,2,1,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,2,1,0,0,2,0,0,2,1,0,0,0,0,2,1,0,1,1,0,0,0,0,2,1,1,0,0,1,1,1,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,1,1,2,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,600
1277,German,German,26,20,30,26,284,169,89,62,23.4,1,2,1,73.59,English;73.59;,German;26.41;,4,7,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,2,1,0,1,1,2,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,0,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,0,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,0,2,2,0,2,1,2,2,2,2,2,2,0,2,2,1,2,0,2,2,2,2,1,2,0,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,0,2,2,2,2,2,0,2,0,2,2,1,1,0,2,1,2,1,2,1,600
397,Dutch,Dutch,25,24,21,18,263,225,58,47,24.8,1,1,1,51.94,English;51.94;,Dutch;48.06;,7,7,0,2,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,0,2,2,0,2,2,2,1,2,1,2,0,2,0,2,1,2,2,0,2,2,0,2,0,2,2,2,2,0,0,0,0,2,0,0,2,0,2,2,0,2,2,2,0,2,0,2,1,2,2,2,0,2,2,0,1,2,2,1,0,2,2,0,2,0,1,0,2,2,1,2,0,1,0,1,1,0,0,2,2,0,2,2,0,2,2,2,0,2,2,0,0,0,0,2,2,2,0,2,2,0,2,0,2,2,0,0,0,2,0,1,0,2,2,0,1,0,2,0,2,1,0,2,0,2,0,0,0,2,0,442
418,Dutch,Dutch,23,10,29,27,226,86,84,66,24.4,1,2,1,63.16,English;63.16;,Dutch;36.84;,7,7,0,0,2,2,0,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,0,1,1,2,0,0,0,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,0,2,2,1,2,2,2,0,2,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1,2,2,2,0,2,2,1,2,0,2,0,2,2,1,1,0,2,2,0,2,0,2,2,1,2,2,0,0,2,2,2,0,2,2,2,0,2,2,2,2,0,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,0,2,1,442
423,Dutch,Dutch,27,17,29,14,353,125,84,31,24.1,2,1,1,15.13,English;15.13;,Dutch;84.87;,7,3,1,0,0,2,1,2,2,0,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,0,1,2,1,1,2,1,1,1,1,1,0,2,2,2,1,1,2,2,1,0,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,0,2,0,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,0,2,2,1,2,0,2,2,1,0,1,1,2,2,2,2,1,1,2,0,1,2,0,0,1,2,1,1,1,1,2,1,1,0,1,0,1,1,1,1,0,1,2,1,0,2,0,442
587,Dutch,Dutch,27,9,26,7,329,74,74,15,24.2,2,1,2,0,English;0.00;,Dutch;100.00;,7,7,0,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,0,1,1,0,0,1,2,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2,1,1,2,1,2,1,1,0,1,2,0,2,1,1,0,1,1,1,1,0,0,2,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,2,1,1,1,0,0,1,0,1,1,1,0,2,1,1,1,2,0,0,1,1,1,1,1,2,2,1,1,2,0,1,0,1,2,2,1,1,1,0,1,1,1,0,1,2,1,0,1,2,0,2,1,0,1,1,0,1,1,1,0,2,0,0,1,0,1,1,0,0,2,1,0,1,0,1,1,442
652,Dutch,Dutch,18,13,17,7,155,83,32,14,23.9,2,1,1,34.58,English;34.58;,Dutch;65.42;,4,6,0,1,2,2,0,2,2,2,0,0,1,1,2,0,2,2,0,2,2,2,2,0,0,1,0,0,1,0,2,0,0,1,2,2,0,2,1,1,0,0,0,0,1,1,2,1,0,1,0,2,1,1,0,2,0,0,1,0,0,0,2,1,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,2,0,1,0,0,0,0,1,1,0,2,2,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,442
753,Dutch,Dutch,25,17,29,23,277,150,86,53,23.6,1,1,2,77.16,English;77.16;,Dutch;22.84;,6,7,0,2,2,2,1,2,2,2,2,0,0,2,2,1,2,2,2,1,2,2,2,1,1,2,0,1,2,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,1,2,2,2,2,2,1,0,1,0,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,1,1,1,2,2,0,2,2,1,1,1,2,2,1,2,2,2,2,2,2,0,2,0,2,2,1,2,2,0,0,0,2,2,1,1,2,1,1,2,0,1,2,0,0,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,0,2,1,442
756,Dutch,Dutch,2,1,30,24,12,5,91,64,23.7,1,1,2,81.34,English;81.34;,Dutch;18.66;,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,0,2,2,2,2,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,2,1,2,1,1,2,2,2,1,2,2,0,2,0,2,2,2,2,1,0,1,1,2,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,0,1,2,2,2,2,2,1,2,2,2,2,1,2,0,2,2,1,1,2,2,442
763,Dutch,Dutch,26,16,30,25,302,116,91,53,24.5,2,1,2,63.68,English;63.68;,Dutch;36.32;,6,6,2,2,2,2,0,0,2,2,1,0,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,0,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,0,2,2,2,1,2,2,1,1,0,2,2,2,1,1,1,2,1,2,1,2,2,2,2,0,2,0,1,0,1,1,2,2,2,2,2,1,2,2,1,2,1,0,1,1,1,1,1,2,1,2,1,0,2,2,2,2,1,0,1,2,2,2,0,2,1,442
910,Dutch,Dutch,29,22,27,24,325,233,78,60,24,1,1,2,54.8,English;54.80;,Dutch;45.20;,7,6,,1,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,1,1,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1,2,2,2,1,2,0,2,2,0,2,2,0,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,0,2,0,2,2,0,0,2,2,2,0,2,0,2,2,2,2,1,2,0,1,2,2,1,2,2,2,0,2,0,0,2,1,0,2,2,1,1,2,2,2,2,2,0,2,0,2,2,0,1,0,2,1,1,1,2,2,442
1004,Dutch,Dutch,29,16,30,10,367,205,87,25,23.6,2,1,2,8.09,English;8.09;,Dutch;91.91;,6,7,4,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,0,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,0,1,2,1,2,0,2,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,2,1,2,2,2,1,1,1,2,0,1,0,1,1,2,1,1,0,2,2,1,0,1,2,1,2,1,1,1,1,0,2,1,2,2,2,1,2,1,2,1,1,2,1,0,2,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,442
1070,Dutch,Dutch,24,21,27,24,240,166,71,52,23.5,2,2,1,62.33,English;62.33;,Dutch;37.67;,7,7,1,0,2,2,0,2,2,2,1,1,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,1,0,2,2,0,2,2,2,2,2,1,2,1,0,0,2,2,2,2,2,2,2,1,0,1,2,1,1,2,0,0,0,2,2,1,2,2,1,2,0,2,1,2,2,1,2,2,2,0,1,2,0,0,0,0,0,1,2,2,0,0,2,1,2,2,0,2,2,0,2,0,2,0,0,2,2,1,1,2,1,0,2,2,0,2,1,0,2,2,0,2,2,2,2,2,1,0,2,0,2,2,0,1,0,2,2,2,0,2,2,442
1095,Dutch,Dutch,30,26,30,25,335,258,89,67,23.5,1,1,2,58.33,English;58.33;,Dutch;41.67;,7,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,1,1,0,2,0,2,2,2,0,1,2,2,0,2,0,2,2,1,2,2,1,0,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,0,2,0,2,2,1,1,2,2,1,1,1,2,2,442
1096,Dutch,Dutch,29,24,30,20,331,176,84,51,23.5,2,1,2,58.33,English;58.33;,Dutch;41.67;,7,6,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,0,1,2,2,2,2,2,2,2,0,0,0,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,0,2,1,0,2,2,2,1,2,2,1,1,0,2,0,2,1,2,0,1,2,2,0,2,0,2,2,0,2,2,1,0,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,0,1,2,1,1,0,2,1,1,1,2,1,442
1303,Dutch,Dutch,24,13,26,14,252,72,68,28,24.1,2,1,2,29.22,English;29.22;,Dutch;70.78;,6,6,0,1,2,2,1,2,1,1,1,0,2,1,1,1,2,2,2,1,2,2,2,0,0,1,0,0,2,1,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,0,0,2,0,1,2,1,0,2,1,2,0,1,0,2,2,2,2,0,2,1,2,1,0,1,1,2,1,2,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,2,1,1,1,2,1,0,0,2,0,1,2,1,2,2,1,1,0,2,0,2,2,1,2,2,0,0,0,1,1,1,1,1,0,0,2,0,1,2,0,0,0,1,0,1,0,1,2,2,0,0,1,0,0,0,0,1,2,1,2,1,0,2,0,442
316,Portuguese,Portug,4,2,25,23,29,19,58,48,23.8,1,1,1,67.79,English;67.79;,Portuguese;32.21;,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,2,0,2,2,2,0,2,0,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,2,0,0,0,2,2,2,0,0,2,0,2,2,0,0,0,2,0,2,0,2,0,0,1,0,2,0,1,2,0,2,0,2,1,0,0,2,2,0,2,2,0,1,0,2,2,0,2,2,0,0,2,2,0,2,0,2,2,1,2,2,1,0,0,2,2,2,2,2,2,0,2,2,0,2,0,1,0,0,0,0,0,2,2,2,0,0,2,2,2,2,0,1,0,2,2,1,0,2,1,91
362,Portuguese,Portug,13,6,14,13,48,22,32,28,24.3,2,1,2,72.68,English;72.68;,Portuguese;27.32;,,,,0,2,2,0,1,2,1,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,1,0,0,1,1,0,0,1,1,2,2,0,2,2,2,0,2,0,2,0,0,2,0,2,0,2,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,1,0,0,2,2,0,0,0,2,2,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,2,0,0,0,2,0,91
389,Portuguese,Portug,8,2,29,15,31,12,76,27,23.9,2,1,2,54.01,English;54.01;,Portuguese;45.99;,6,4,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,0,2,2,2,1,2,1,1,2,1,2,1,1,2,0,1,2,0,2,2,2,0,1,1,2,1,0,0,0,2,2,2,0,1,0,2,2,0,1,1,2,2,1,2,1,1,1,0,1,1,1,1,2,2,1,1,0,1,1,1,0,2,1,1,1,2,0,0,1,1,2,1,2,1,0,1,0,1,1,2,1,2,2,1,2,1,1,2,1,0,0,1,1,1,1,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1,1,2,0,91
442,Portuguese,Portug,4,4,25,19,17,17,56,41,23.5,1,1,2,79.98,English;79.98;,Portuguese;20.02;,6,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,2,0,1,2,1,1,0,0,2,0,0,0,2,2,2,2,0,2,0,2,0,0,0,0,2,2,2,0,0,0,1,2,1,2,0,0,2,0,2,0,2,0,0,1,2,2,0,2,2,0,2,0,2,0,0,0,2,2,1,2,2,0,2,2,2,2,0,2,0,0,0,0,1,2,2,0,2,1,1,2,0,1,2,0,0,0,1,0,1,0,1,0,2,1,0,2,0,1,1,0,2,2,0,0,0,2,2,1,91
709,Portuguese,Portug,13,5,24,18,65,31,68,45,24.3,1,1,1,53.84,English;53.84;,Portuguese;46.16;,6,6,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,2,0,0,2,1,2,0,0,1,2,2,0,2,2,2,0,1,0,2,2,0,2,2,1,2,1,2,2,0,1,2,0,1,2,2,2,2,2,1,2,1,0,0,2,2,2,1,0,0,2,1,1,2,1,2,1,2,0,2,1,2,1,1,0,1,2,0,0,2,0,2,0,2,0,2,2,1,2,2,0,0,0,1,2,0,1,2,0,1,2,2,0,1,0,2,2,1,2,2,0,0,0,1,2,2,2,2,0,1,2,0,1,2,0,0,2,2,2,1,1,2,0,0,2,0,2,0,2,0,0,2,2,1,2,2,2,2,0,91
733,Portuguese,Portug,14,7,30,30,66,41,85,81,23.9,2,2,1,92.1,English;92.10;,Portuguese;7.90;,7,7,0,0,1,2,1,1,2,2,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,1,0,0,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,1,1,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,91
1103,Portuguese,Portug,9,1,12,8,35,19,23,13,23.6,2,1,1,43.95,English;43.95;,Portuguese;56.05;,7,6,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,2,0,0,0,1,0,1,1,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,91
1296,Portuguese,Portug,16,9,30,30,87,38,99,94,23.9,1,1,2,0.97,English;0.97;,Portuguese;99.03;,4,4,0,0,2,2,1,2,2,1,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,2,0,0,2,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,91
